id;number_of_ended_quests;psum;counts;overall;slength;last_time;traffic;acc_lifetime
20410993109338342;48;0;0;23.33138888888889;116;35.13305555555556;fbadsN;1664.5813888888888
20306240262144552;48;0;0;15.081388888888888;74;27.944444444444443;fbads1;1661.7994444444444
20407454271930992;48;40440;60;38.164722222222224;71;152.09555555555556;Viral traffic;1654.9658333333334
2644171274;48;5997;3;10.401388888888889;17;1321.3091666666667;fbads1;1652.9161111111111
20408147249155636;48;3316;2;51.54555555555555;80;718.0766666666667;fbadsN;1631.7327777777778
891441044485924;48;0;0;11.019444444444444;9;660.7319444444445;Organic traffic;1616.316111111111
1601924799932802;48;0;0;19.31277777777778;62;651.2955555555556;Viral traffic;1609.9808333333333
1021659504781914;48;0;0;8.218055555555555;27;727.4252777777778;Viral traffic;1608.4816666666666
1719969488049270;48;4589;11;19.56388888888889;46;549.8494444444444;Viral_traffic;1607.4161111111111
2799621933993216;48;0;0;7.786666666666667;16;1447.0208333333333;Viral traffic;1606.598888888889
20413220001431042;48;5997;3;36.79833333333333;108;660.7661111111111;fbads;1602.5819444444444
20305300686465294;48;0;0;24.678333333333335;103;70.16666666666667;Viral traffic;1601.9327777777778
1436027509772316;48;419;1;17.395833333333332;36;129.81055555555557;fbads1;1597.2991666666667
20304916227385864;48;0;0;76.77;96;625.8686111111111;fbads1;1595.9494444444445
2802143653741888;48;597;3;43.69;181;49.58833333333333;Viral traffic;1588.4988888888888
779323295720092;48;2406;11;12.090833333333334;21;417.12416666666667;fbadsN;1587.7827777777777
1522540661152078;48;0;0;20.0025;68;52.54138888888889;Viral traffic;1586.231388888889
20304038500822350;48;0;0;32.56805555555555;65;549.1508333333334;fbadsN;1585.766111111111
1462468440581236;48;0;0;47.17388888888889;126;10.670833333333333;fbads;1583.7155555555555
631568170586918;48;0;0;15.11138888888889;70;29.036666666666665;Organic traffic;1582.0994444444445
1589528141143912;48;0;0;53.931666666666665;131;29.692222222222224;Organic traffic;1577.2491666666667
1643182875829056;48;0;0;25.419166666666666;72;730.8219444444444;fbadsN;1576.6161111111112
20411034480855632;48;0;0;20.83138888888889;26;823.7491666666666;fbads1;1569.316111111111
20403565395171358;48;14997;3;23.6475;37;992.1802777777777;fbads1;1565.6822222222222
3043269342866096;48;0;0;50.6975;167;412.0827777777778;Viral traffic;1565.6652777777779
20305241277955234;48;0;0;21.32472222222222;66;125.53333333333333;fbads;1563.515
998387873776398;48;0;0;15.776388888888889;31;48.004444444444445;Organic traffic;1560.4994444444444
20403004883026418;48;0;0;42.7275;45;568.3463888888889;Viral traffic;1555.0316666666668
2091006377601082;48;14762;23;82.495;183;24.881944444444443;fbads1;1547.5658333333333
200002152748210;48;0;0;38.940555555555555;74;9.256388888888889;Viral traffic;1547.298611111111
200011578095664;48;0;0;17.912777777777777;310;11.820833333333333;Viral traffic;1547.1661111111111
2810459192899828;48;0;0;79.41833333333334;184;52.83;fbadsN;1546.6152777777777
1849582655106126;48;0;0;32.75416666666667;116;154.58416666666668;fbadsN;1543.4322222222222
1263404207253666;48;0;0;30.551111111111112;79;26.9325;fbads1;1539.0822222222223
1282686285266838;48;0;0;7.173611111111111;74;16.1;Viral traffic;1538.9483333333333
1748893818547996;48;0;0;38.66166666666667;112;12.56;fbads1;1538.4144444444444
2806153413340912;48;0;0;54.52166666666667;140;356.7736111111111;Viral traffic;1538.1661111111111
2054995667890884;48;0;0;10.426111111111112;53;22.768333333333334;Organic traffic;1534.8497222222222
2749339599040250;48;0;0;10.003333333333334;15;548.5313888888888;Organic traffic;1532.1825
1978392808880876;48;0;0;19.04083333333333;89;34.20527777777778;Viral traffic;1530.3825
1918820574911784;48;0;0;6.72;34;585.7780555555555;Organic traffic;1517.815
20407795749822986;48;0;0;9.465833333333334;27;562.8397222222222;Organic traffic;1516.9152777777779
841696942852242;48;0;0;72.29416666666667;109;53.621944444444445;fbads1;1516.548611111111
20409869089727904;48;8995;5;26.53611111111111;52;26.215833333333332;fbads1;1512.0825
1247569102176606;48;0;0;63.72972222222222;107;168.80333333333334;Organic traffic;1504.9830555555557
20412111102512626;48;794;2;15.226944444444445;49;531.7727777777778;Viral traffic;1504.1827777777778
921127354849852;48;776;1;10.265277777777778;16;325.5258333333333;fbads1;1503.3325
1108672929365186;48;0;0;13.936388888888889;30;1061.1758333333332;fbads1;1488.3322222222223
1244031982431958;48;0;0;24.3075;30;23.15972222222222;Viral_traffic;1485.3491666666666
200005216770594;48;3128;8;30.91638888888889;78;499.4658333333333;fbads1;1482.3994444444445
2755326225104498;48;0;0;14.232222222222223;64;30.023055555555555;Organic traffic;1481.1322222222223
2039447342781006;48;0;0;37.60861111111111;18;399.2583333333333;fbadsN;1469.7325
1584010861777238;48;0;0;8.725;23;594.3663888888889;Viral traffic;1468.8155555555556
200007791504872;48;0;0;10.618611111111111;34;867.0905555555555;Viral traffic;1468.3316666666667
1642996415828742;48;0;0;18.885555555555555;31;682.5397222222222;Viral traffic;1467.0816666666667
2833267323868816;48;3690;10;99.08527777777778;147;17.239722222222223;fbadsN;1465.7655555555555
1269855506558152;48;2995;5;14.853055555555555;6;1294.9483333333333;Organic traffic;1464.066111111111
3265404900568366;48;0;0;61.19694444444445;72;16.308055555555555;Organic traffic;1456.6830555555555
604298419884206;48;0;0;44.08083333333333;97;869.6288888888889;fbadsN;1456.266111111111
1120400561498788;48;0;0;29.794444444444444;55;610.2177777777778;fbadsN;1452.216111111111
20410478331624236;48;1571;4;38.7975;24;1170.3883333333333;fbads1;1450.6988888888889
20306073515426800;48;0;0;19.009722222222223;38;702.1816666666666;Viral traffic;1448.6483333333333
1453859514840912;48;0;0;64.30833333333334;140;14.481944444444444;fbads1;1443.516388888889
2836477743569118;48;0;0;7.860277777777778;18;888.5913888888889;Viral traffic;1439.065
20410154581530346;48;300;1;29.245833333333334;69;20.301666666666666;fbadsN;1434.266111111111
20408398926909796;48;0;0;14.775833333333333;47;175.00444444444443;fbadsN;1430.4655555555555
1543207979063042;48;0;0;62.98861111111111;114;31.452222222222222;fbadsN;1429.8322222222223
1345750799003426;48;0;0;7.078888888888889;3;1377.3469444444445;Organic traffic;1427.6491666666666
1727787187338582;48;0;0;19.669166666666666;59;71.46861111111112;Viral traffic;1427.048611111111
1430368083675706;48;0;0;29.32111111111111;48;585.2619444444445;Organic traffic;1421.065
1534747653372688;48;0;0;8.325;25;532.6827777777778;Viral traffic;1419.5805555555555
20407540394071640;48;0;0;4.5925;11;1343.21;Viral traffic;1417.9980555555555
20405876070492104;48;0;0;18.6775;33;232.67333333333335;Organic traffic;1416.4655555555555
20411586979094232;48;0;0;42.94;111;27.607222222222223;Viral traffic;1415.6655555555556
20403933104535946;48;6001;5;7.555;12;692.4844444444444;Organic traffic;1414.066111111111
1581169368731472;48;0;0;112.10111111111111;127;607.01;fbadsN;1402.648888888889
680497985670178;48;0;0;27.93138888888889;210;29.70138888888889;Organic traffic;1401.4825
1594551660705768;48;0;0;25.7075;128;29.468611111111112;Organic traffic;1398.0813888888888
20310511432030164;48;0;0;55.60111111111111;48;261.6097222222222;fbadsN;1391.565
20408516282947402;48;0;0;55.968333333333334;67;1198.581111111111;fbadsN;1388.1494444444445
20306320757897750;48;0;0;10.124166666666667;33;935.9111111111112;fbadsN;1387.9663888888888
20305533361495354;48;0;0;42.97666666666667;140;22.1375;Viral traffic;1376.2494444444444
1441385962765692;48;0;0;25.52166666666667;152;14.842777777777778;Organic traffic;1374.7819444444444
1592692607547534;48;0;0;69.805;238;419.0072222222222;Viral traffic;1372.8491666666666
3101205916987162;48;0;0;36.5275;187;413.09694444444443;Viral traffic;1371.2325
20305592267376474;48;0;0;38.403333333333336;171;20.05527777777778;fbadsN;1365.3313888888888
1717983088349544;48;0;0;17.9025;96;425.1661111111111;fbadsN;1355.848888888889
678456852568760;48;0;0;23.129166666666666;72;853.0577777777778;Viral traffic;1354.8327777777777
20413229311265846;48;1999;1;15.733888888888888;45;682.8788888888889;Organic traffic;1353.7819444444444
200000829803424;48;0;0;145.9961111111111;153;47.291666666666664;fbads;1343.9655555555555
2750838418893314;48;0;0;10.591944444444444;25;414.9275;Organic traffic;1336.0655555555556
20409165349320960;48;0;0;19.488333333333333;101;974.4819444444445;fbadsN;1336.0325
20409201785511742;48;0;0;49.22694444444444;44;56.035833333333336;fbadsN;1332.9819444444445
841669316149994;48;0;0;16.737222222222222;200;534.6530555555555;Organic traffic;1330.9802777777777
1729936140454640;48;2320;12;8.948888888888888;12;1255.2344444444445;Viral traffic;1328.5497222222223
1742216172557834;48;8289;11;55.062777777777775;94;105.1686111111111;fbads1;1326.566111111111
20412517885723112;47;300;1;7.439722222222223;24;1541.4052777777779;fbadsN;1700.1997222222221
20306254902613904;47;300;1;14.126944444444444;18;796.4533333333334;Viral traffic;1698.098888888889
3106946076463952;47;0;0;5.368055555555555;2;1307.8158333333333;Viral traffic;1697.848888888889
1497175117085492;47;0;0;9.518333333333333;30;951.1552777777778;Viral traffic;1696.4155555555556
692540864501708;47;0;0;21.211111111111112;53;36.5775;fbadsN;1695.316388888889
20406787295745288;47;0;0;12.572777777777778;41;1483.471388888889;Viral traffic;1695.2991666666667
20305875998924974;47;0;0;20.766944444444444;39;1253.2494444444444;fbadsN;1694.8822222222223
2470307446;47;0;0;47.156666666666666;59;9.426388888888889;fbadsN;1694.4161111111111
1973205122734558;47;300;1;22.365277777777777;44;1370.4797222222223;Viral traffic;1692.6491666666666
3157378604696748;47;0;0;7.949166666666667;12;1454.648888888889;Viral traffic;1692.2652777777778
2060810070;47;2022;2;11.858055555555556;30;998.2855555555556;fbads1;1691.5158333333334
1672796919510624;47;997;3;28.71361111111111;23;518.1927777777778;fbads1;1690.2325
1312931882134708;47;0;0;11.431666666666667;17;1350.9019444444446;fbadsN;1689.8819444444443
20412777935658990;47;0;0;22.441111111111113;49;43.655277777777776;fbadsN;1689.6658333333332
2788317715124796;47;0;0;7.718055555555556;200;14.765555555555556;Organic traffic;1687.5822222222223
200012995190492;47;0;0;22.235277777777778;38;107.34333333333333;Viral traffic;1687.5494444444444
200012765662284;47;0;0;49.20305555555556;124;40.355;fbadsN;1685.665
200000358265142;47;0;0;29.588333333333335;67;20.525;Organic traffic;1685.1655555555556
20411242617177770;47;0;0;9.363333333333333;39;988.0177777777777;Organic traffic;1684.9986111111111
200003769198496;47;0;0;27.43861111111111;86;1233.5744444444445;Viral traffic;1683.9808333333333
1571810189615874;47;0;0;11.01;57;751.3980555555555;Organic traffic;1683.6152777777777
20404967215461224;47;0;0;62.70194444444444;206;15.4275;fbadsN;1683.3152777777777
20403329112270810;47;0;0;28.266111111111112;71;841.505;Organic traffic;1681.7655555555555
200000238614392;47;0;0;12.58611111111111;35;29.410833333333333;Organic traffic;1681.4483333333333
20307306439305324;47;499;1;12.60138888888889;37;359.9527777777778;Organic traffic;1675.4827777777778
2750189152283270;47;0;0;9.949444444444444;22;1516.0497222222223;Organic traffic;1675.0158333333334
3065818640609920;47;987;5;22.610277777777778;62;1547.168888888889;Viral traffic;1670.1158333333333
1530165747146922;47;0;0;30.567777777777778;76;51.843333333333334;Organic traffic;1667.6827777777778
1144537925744674;47;0;0;10.151111111111112;19;1383.1094444444445;fbadsN;1666.9163888888888
1359049664168944;47;0;0;45.63777777777778;96;13.476111111111111;Organic traffic;1666.4486111111112
20408901407680936;47;0;0;3.8375;3;1615.1377777777777;Organic traffic;1665.5991666666666
1670385966368154;47;0;0;167.4802777777778;153;108.50833333333334;Viral traffic;1664.2994444444444
20412065308882620;47;0;0;25.75722222222222;52;921.5216666666666;Viral traffic;1663.9152777777779
1684446211675496;47;0;0;26.053333333333335;74;272.16777777777776;Organic traffic;1663.4494444444445
20310410174570750;47;0;0;2.9069444444444446;12;1489.481388888889;Organic traffic;1661.9486111111112
20400331477804792;47;304;2;6.2;31;1354.9694444444444;fbadsN;1661.9322222222222
200005800608002;47;0;0;33.64666666666667;73;868.3188888888889;Viral traffic;1661.5991666666666
1483704065189436;47;0;0;19.38861111111111;36;819.4286111111111;Organic traffic;1659.8491666666666
3065114687325616;47;0;0;4.8025;12;1430.0611111111111;Organic traffic;1659.565
200005401349330;47;0;0;30.685833333333335;57;793.3427777777778;Organic traffic;1658.7491666666667
1716617355133562;47;0;0;22.384722222222223;37;1209.5655555555556;fbads1;1658.566111111111
1803030559797980;47;0;0;44.144444444444446;78;32.005833333333335;fbadsN;1657.9808333333333
1500933896639986;47;0;0;26.031111111111112;31;25.748055555555556;Viral traffic;1657.6147222222223
3457536678;47;0;0;37.56805555555555;51;333.1125;Viral traffic;1657.431111111111
698747690537506;47;0;0;11.499722222222223;28;22.453055555555554;Organic traffic;1653.3822222222223
2145490656;47;0;0;22.581666666666667;69;356.9272222222222;Viral traffic;1651.1161111111112
1902124849857494;47;0;0;13.586388888888889;28;998.3633333333333;fbads1;1648.9158333333332
20407048219047850;47;5920;10;22.658333333333335;18;303.0625;Viral traffic;1647.9827777777778
861177700861508;47;0;0;17.602777777777778;82;793.2969444444444;fbadsN;1646.4494444444445
553277811758350;47;0;0;25.028055555555557;130;18.333333333333332;Organic traffic;1646.098888888889
1574286376062536;47;906;3;6.159722222222222;10;1403.183888888889;fbadsN;1644.1327777777778
20307160712651660;47;2195;5;10.404444444444444;25;1451.3744444444444;Organic traffic;1643.6991666666668
200001999714584;47;1295;6;18.090833333333332;29;849.2141666666666;Viral traffic;1643.4325
1319149848337500;47;0;0;29.489166666666666;45;27.653333333333332;fbads1;1643.1491666666666
20406990293438788;47;0;0;31.495;55;843.115;Viral traffic;1642.598611111111
20411711245080548;47;6391;9;26.15222222222222;30;824.2702777777778;fbads1;1641.9994444444444
3089582251619350;47;0;0;20.940277777777776;132;26.864722222222223;Viral_traffic;1641.3483333333334
20410265578706050;47;0;0;8.314722222222223;24;799.6872222222222;fbadsN;1641.0155555555555
1272132313045792;47;0;0;24.938333333333333;160;32.6075;Viral traffic;1640.9327777777778
2796665374289182;47;0;0;5.418611111111111;24;1382.9147222222223;Viral_traffic;1640.8152777777777
1404133799828750;47;0;0;14.061388888888889;34;1078.4325;fbadsN;1640.0155555555555
1299595256814002;47;0;0;39.85333333333333;104;102.06277777777778;fbadsN;1639.4327777777778
3167690630349570;47;398;2;16.600555555555555;52;1062.4719444444445;Viral traffic;1638.963888888889
20410542569547280;47;0;0;41.654444444444444;61;461.23;Viral traffic;1638.4994444444444
20406287710543422;47;0;0;8.758333333333333;15;1418.3791666666666;fbads1;1638.1983333333333
2775790796382316;47;0;0;54.96138888888889;91;31.84611111111111;Organic traffic;1637.2158333333334
2783710955588938;47;0;0;6.418888888888889;33;103.99416666666667;Organic traffic;1635.7322222222222
1624736524291810;47;0;0;88.65555555555555;158;14.237222222222222;Viral traffic;1634.6158333333333
3185974255168458;47;0;0;8.747777777777777;33;1040.0411111111111;Organic traffic;1633.1152777777777
1311462216;47;0;0;17.62611111111111;35;235.54888888888888;Viral traffic;1631.798611111111
20406078561699868;47;0;0;34.03722222222222;152;22.246111111111112;Viral traffic;1631.566388888889
1839305542799650;47;4882;3;312.5394444444444;161;97.61194444444445;fbadsN;1630.6988888888889
2762695817695390;47;0;0;24.211111111111112;103;1005.9544444444444;Organic traffic;1629.6494444444445
3247507049041884;47;0;0;15.373333333333333;41;51.291666666666664;Viral traffic;1629.566111111111
20403174490706010;47;0;0;56.3925;153;165.3411111111111;Viral traffic;1629.5322222222221
20408624811407316;47;0;0;22.365555555555556;74;400;fbads;1628.066388888889
20307118724786476;47;0;0;12.466111111111111;6;1554.8858333333333;Viral traffic;1627.798611111111
1367716170134884;47;0;0;11.267777777777777;80;661.0530555555556;Organic traffic;1621.5816666666667
1397385220379950;47;0;0;45.36527777777778;111;10.014444444444445;Organic traffic;1619.9491666666668
1078076305812322;47;0;0;43.44861111111111;86;25.62472222222222;Viral traffic;1619.8655555555556
2084977398202068;47;320;2;119.7375;146;22.753888888888888;fbads1;1619.0655555555556
200015766102234;47;0;0;21.455555555555556;29;1166.0769444444445;fbads;1618.8322222222223
1355442904682222;47;0;0;11.911944444444444;29;199.75583333333333;Organic traffic;1618.716111111111
20405143948946062;47;1117;4;37.955555555555556;87;61.17305555555556;fbadsN;1618.4497222222221
2031075943619364;47;0;0;51.95;28;906.0122222222222;Viral traffic;1617.8822222222223
20409473945837034;47;0;0;16.016111111111112;13;394.3563888888889;fbads1;1616.548888888889
20305526829022098;47;296;1;132.1261111111111;459;11.295833333333333;fbadsN;1616.548611111111
1610465059095634;47;0;0;93.50638888888889;164;27.6975;fbads1;1615.7991666666667
2776874929607574;47;5316;10;49.9825;15;203.1511111111111;Organic traffic;1614.8994444444445
20408001996823050;47;0;0;31.21527777777778;105;281.2266666666667;Viral traffic;1614.2155555555555
20408294707476548;47;0;0;12.90638888888889;40;151.37833333333333;Organic traffic;1613.6655555555556
2250770910;47;0;0;197.95444444444445;104;424.58166666666665;Viral traffic;1613.4652777777778
200000937180668;47;0;0;11.0125;47;900.1713888888889;Viral traffic;1612.415
721794434817784;47;0;0;16.308611111111112;24;122.49083333333333;Organic traffic;1611.9822222222222
20411853246132128;47;0;0;30.364444444444445;76;753.6277777777777;Organic traffic;1610.4986111111111
1544505739015526;47;0;0;17.493333333333332;72;244.00611111111112;Viral traffic;1609.9647222222222
1096749146;47;8292;8;33.10138888888889;26;475.2311111111111;fbads;1608.4994444444444
3130281000818830;47;0;0;27.773611111111112;58;141.51055555555556;Organic traffic;1608.1486111111112
20402542797640224;47;600;2;23.171666666666667;43;1371.506388888889;Viral traffic;1608.0827777777777
20310337501340924;47;0;0;26.454722222222223;45;788.2525;fbads1;1605.9494444444445
200002319573966;47;300;1;7.426111111111111;10;1418.6283333333333;Viral traffic;1605.2325
20404260976017148;47;0;0;45.30277777777778;183;24.550833333333333;Viral traffic;1604.216111111111
1669369646528458;47;4590;10;42.179722222222225;20;1498.5130555555556;Organic traffic;1603.5491666666667
200001628341862;47;0;0;8.678055555555556;14;1510.9241666666667;fbads;1603.3494444444445
20409736092877382;47;0;0;28.219444444444445;57;982.0330555555555;Viral traffic;1603.1491666666666
1961163697274370;47;0;0;38.05027777777778;42;100.02972222222222;Viral traffic;1602.7155555555555
1723698507732146;47;300;1;16.783055555555556;42;116.8975;fbads;1601.1830555555555
200000406562248;47;0;0;117.25277777777778;174;985.2769444444444;Organic traffic;1600.6494444444445
20406310098137660;47;0;0;100.53444444444445;112;755.5494444444445;Organic traffic;1597.7991666666667
1188767828052352;47;0;0;19.801111111111112;85;158.56944444444446;Organic traffic;1597.7658333333334
1878100318906960;47;0;0;5.732222222222222;15;1465.691111111111;Organic traffic;1595.5825
200002480843062;47;0;0;45.52916666666667;122;14.954444444444444;Organic traffic;1595.3825
20412839919936994;47;0;0;47.041111111111114;185;315.5863888888889;Viral traffic;1594.6155555555556
20400794095691914;47;0;0;13.734444444444444;27;364.755;fbads1;1593.165
2217480784953726;47;0;0;10.600555555555555;24;518.3991666666667;fbadsN;1592.9155555555556
1294345417379960;47;0;0;9.790555555555555;13;1251.9911111111112;Organic traffic;1592.6816666666666
20405984640081598;47;0;0;10.98;67;53.38638888888889;fbadsN;1591.9822222222222
2912786550;47;0;0;39.095555555555556;29;527.3238888888889;Viral traffic;1591.9491666666668
20405487897065220;47;0;0;8.985833333333334;14;1421.361111111111;Organic traffic;1591.3155555555556
1720796094619136;47;0;0;25.743055555555557;25;84.75833333333334;Organic traffic;1590.9663888888888
20407341911601402;47;8997;3;29.080555555555556;23;364.6322222222222;fbadsN;1589.6661111111111
1673773979382936;47;0;0;9.06861111111111;59;416.67305555555555;Organic traffic;1589.5825
1746869178714780;47;0;0;18.977777777777778;66;109.26166666666667;fbadsN;1589.548611111111
3210626572740862;47;398;1;36.461666666666666;74;29.9525;fbadsN;1589.4986111111111
200004021895800;47;0;0;54.00222222222222;108;64.00333333333333;Organic traffic;1588.8994444444445
1533538080151688;47;0;0;5.7747222222222225;15;1111;Viral traffic;1588.298888888889
1890673310983132;47;0;0;16.575277777777778;32;629.9869444444445;fbadsN;1587.3319444444444
2153584631339740;47;0;0;9.901111111111112;12;910.9838888888889;Organic traffic;1586.9822222222222
20305526230745794;47;0;0;18.13277777777778;54;294.63722222222225;fbads;1586.6158333333333
1211607699043176;47;404;1;36.51;111;34.5925;fbadsN;1586.1652777777779
2751851252086458;47;0;0;35.60777777777778;82;22.360833333333332;Viral traffic;1582.3491666666666
1524696621010530;47;0;0;22.301388888888887;151;12.090277777777779;Organic traffic;1581.5827777777777
1629022923898588;47;1990;10;39.816944444444445;92;213.54305555555555;fbads1;1575.7655555555555
1674177252721926;47;0;0;10.273333333333333;20;906.5302777777778;Organic traffic;1575.5658333333333
1498872490178080;47;0;0;16.986944444444443;38;724.2261111111111;fbadsN;1575.1161111111112
20304205206734150;47;0;0;20.41638888888889;35;1297.8933333333334;fbadsN;1574.9161111111111
1597043340462070;47;0;0;11.681111111111111;9;1348.0636111111112;Viral traffic;1574.3663888888889
20406094055056640;47;0;0;18.905277777777776;71;134.35472222222222;fbads1;1572.7655555555555
1946567545366206;47;0;0;11.245555555555555;8;1405.816388888889;fbadsN;1572.7327777777778
3210622212743620;47;0;0;5.1425;51;423.31083333333333;Viral traffic;1572.5325
20410700662779098;47;0;0;10.884444444444444;28;1115.2627777777777;fbads1;1571.6997222222221
20410331824345332;47;0;0;34.01416666666667;80;11.4475;Viral traffic;1571.5152777777778
3600491022;47;0;0;31.703333333333333;92;305.08444444444444;Viral traffic;1570.6661111111111
20406729084617786;47;0;0;14.731111111111112;42;491.11083333333335;Viral traffic;1570.6327777777778
1231316563718490;47;0;0;15.91;35;1418.7633333333333;Viral traffic;1570.2819444444444
1724734674246638;47;0;0;19.676666666666666;40;661.6919444444444;Viral traffic;1570.2325
1275259765955806;47;0;0;10.085833333333333;12;1446.5375;Organic traffic;1569.6644444444444
20406264209475866;47;0;0;32.3525;65;166.48527777777778;fbadsN;1567.9994444444444
20407325151985454;47;0;0;75.53805555555556;318;15.486666666666666;fbadsN;1567.9491666666668
1338719799534684;47;0;0;41.993611111111115;79;533.7097222222222;Viral traffic;1567.9486111111112
20412000947179616;47;300;1;54.37861111111111;34;218.78444444444443;fbads;1567.816111111111
20404698516373976;47;1566;1;47.90111111111111;97;30.364444444444445;Viral traffic;1566.7327777777778
3093739734;47;3995;5;9.808055555555555;25;531.4930555555555;fbadsN;1563.298888888889
3022535536;47;0;0;6.581666666666667;7;1515.4416666666666;fbadsN;1562.6147222222223
20409246392574134;47;0;0;20.031944444444445;37;846.9530555555556;Viral traffic;1562.5802777777778
20305408748472926;47;0;0;7.8052777777777775;19;371.7341666666667;fbadsN;1562.5655555555556
20304743352640618;47;0;0;21.39472222222222;25;1006.5875;fbads1;1561.6658333333332
2870325664;47;0;0;37.1675;66;31.688333333333333;Viral traffic;1561.181388888889
1602117226574382;47;0;0;30.779722222222222;35;171.99555555555557;fbadsN;1560.3155555555556
778400349190190;47;0;0;13.578611111111112;9;1316.7827777777777;fbads1;1558.2658333333334
664854033929178;47;0;0;12.815833333333334;78;151.69416666666666;Organic traffic;1557.7830555555556
2752701358700248;47;0;0;8.0175;40;1191.4377777777777;Organic traffic;1557.5822222222223
2890364864;47;0;0;108.95416666666667;111;25.660833333333333;fbads;1556.1658333333332
1577717722278324;47;0;0;30.336388888888887;39;44.38666666666666;Viral traffic;1555.4488888888889
20404453690752994;47;0;0;192.09333333333333;86;189.14777777777778;fbads1;1553.766388888889
2750809078890222;47;0;0;12.280833333333334;13;1213.28;Organic traffic;1553.2158333333334
1468259153406794;47;0;0;11.235277777777778;30;963.9513888888889;Viral_traffic;1549.6491666666666
1671168406336682;47;0;0;17.907777777777778;55;414.12666666666667;Organic traffic;1549.2491666666667
1222406791261650;47;0;0;43.67583333333334;125;114.44361111111111;fbadsN;1547.798888888889
2830222764245294;47;0;0;46.19888888888889;141;10.833055555555555;Viral traffic;1547.0825
1567518523322828;47;0;0;9.387777777777778;42;277.93944444444446;Organic traffic;1546.8819444444443
20304979518724352;47;4193;7;14.955;24;573.5838888888889;Viral traffic;1546.3325
1373046942917920;47;0;0;10.201666666666666;65;327.03027777777777;Viral traffic;1545.8655555555556
1104394729767684;47;0;0;13.6175;41;582.9644444444444;Organic traffic;1545.848611111111
3131923847354508;47;0;0;69.38194444444444;208;9.255277777777778;fbads1;1544.4152777777779
20310380534230068;47;1997;3;154.63111111111112;88;144.62972222222223;fbadsN;1543.9483333333333
1711153315674056;47;0;0;72.4025;44;247.66805555555555;fbads1;1542.8319444444444
200002294890638;47;0;0;20.580555555555556;74;10.619444444444444;Organic traffic;1542.6986111111112
20412775174295528;47;0;0;14.422222222222222;38;123.2161111111111;fbads1;1541.2655555555555
2958890351204014;47;0;0;24.544166666666666;33;556.2369444444445;Organic traffic;1540.5655555555556
1833931936627096;47;0;0;63.78722222222222;84;63.34722222222222;Viral traffic;1538.4991666666667
1696656597083400;47;0;0;29.87611111111111;27;748.6919444444444;fbads;1538.4138888888888
1780384322004906;47;0;0;43.69138888888889;73;486.6563888888889;fbads1;1537.963888888889
1238646816397630;47;0;0;5.083333333333333;25;965.7016666666667;Viral traffic;1534.2330555555557
200001277244496;47;1895;5;10.175555555555556;48;841.4816666666667;fbads1;1534.1152777777777
1871045299587768;47;999;1;114.08638888888889;163;10.026944444444444;fbads1;1532.1830555555555
1627931817379034;47;0;0;16.64138888888889;53;267.5075;Organic traffic;1531.0155555555555
20407592670422726;47;0;0;16.690833333333334;26;1026.5102777777777;Organic traffic;1530.7825
2754790905157190;47;0;0;20.65972222222222;36;542.5555555555555;Organic traffic;1528.898888888889
1817354845036906;47;0;0;32.67472222222222;92;1145.6058333333333;fbadsN;1527.9994444444444
1744674492286908;47;0;0;6.088611111111111;19;1190.6230555555555;Organic traffic;1527.3825
20304706123776576;47;0;0;35.70194444444444;102;756.4147222222222;fbads;1525.9325
1306788069576858;47;0;0;9.355;48;541.3080555555556;Organic traffic;1524.2825
1855445201183828;47;0;0;28.838055555555556;64;251.48805555555555;fbadsN;1523.8158333333333
2798275520798518;47;0;0;24.452222222222222;55;581.4602777777778;Organic traffic;1523.5655555555556
20400800977862434;47;0;0;20.05027777777778;54;1258.3938888888888;fbads1;1522.8825
20411024587731928;47;0;0;16.04222222222222;152;341.1613888888889;Organic traffic;1522.1825
20411254672144326;47;746;3;18.01888888888889;30;440.2038888888889;Viral_traffic;1521.3655555555556
3185275361940500;47;0;0;4.683611111111111;6;1480.9991666666667;fbads1;1521.2327777777778
809727199382774;47;0;0;13.898055555555555;108;644.5930555555556;Organic traffic;1517.4808333333333
2967928490453008;47;0;0;21.216666666666665;30;384.11694444444447;Organic traffic;1515.7319444444445
1205424999728520;47;0;0;39.05583333333333;30;758.1147222222222;Viral traffic;1515.715
20304820455913958;47;0;0;13.720833333333333;33;1138.538611111111;fbads;1514.8963888888889
3343707570;47;0;0;57.70027777777778;320;10.685;Viral traffic;1514.7483333333332
200001102201548;47;0;0;8.965;24;148.35361111111112;Viral traffic;1513.9316666666666
200012759381818;47;0;0;43.65694444444444;51;739.2422222222223;Organic traffic;1512.7497222222223
3199447347151240;47;0;0;19.2725;34;1081.435;Organic traffic;1512.5652777777777
1131075864;47;0;0;48.769444444444446;84;80.245;fbadsN;1511.2991666666667
20310521235641006;47;24991;9;15.61;22;383.7316666666667;fbads1;1510.5658333333333
1663324900475820;47;0;0;15.048333333333334;40;988.2208333333333;fbads1;1510.2827777777777
2756692431632810;47;0;0;6.623611111111111;17;336.62916666666666;Organic traffic;1509.9991666666667
1781643648589830;47;21068;32;16.147777777777776;35;1087.1516666666666;fbadsN;1509.3830555555555
20412639127473678;47;0;0;26.594166666666666;57;25.566111111111113;fbadsN;1505.4158333333332
2806290746661194;47;0;0;61.725;288;16.55;Viral traffic;1503.9494444444445
